Bandstructure_0@BandasGB3.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -3.555158e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| Z  [0  , 0  , 1/2]  [0.0000, 0.0000, 0.5110]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
8.5000e-01  2.1700e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.1718e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.1729e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.1733e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 512
x           Energy / eV  Fractional k-point
0.0000e+00  2.0579e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.0593e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.0598e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.0588e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.0598e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.0656e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.0760e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.0909e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.1046e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.1191e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.1290e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.1335e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.1398e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.1558e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.1613e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.1709e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.1787e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.1847e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.1869e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.1875e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.1876e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 513
x           Energy / eV  Fractional k-point
0.0000e+00  2.0614e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.0609e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.0634e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.0689e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.0710e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.0755e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.0849e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.0967e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.1083e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.1193e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.1293e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.1364e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.1408e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.1560e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.1641e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.1718e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.1800e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.1849e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.1884e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.1890e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.1892e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 514
x           Energy / eV  Fractional k-point
0.0000e+00  2.0680e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.0681e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.0686e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.0706e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.0791e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.0900e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.1027e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.1170e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.1237e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.1264e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.1330e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.1385e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.1474e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.1581e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.1692e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.1779e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.1835e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.1867e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.1893e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.1921e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.1931e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 515
x           Energy / eV  Fractional k-point
0.0000e+00  2.1233e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.1227e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.1213e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.1199e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.1184e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.1170e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.1160e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.1172e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.1307e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.1350e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.1357e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.1454e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.1530e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.1591e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.1758e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.1904e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2024e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2081e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2092e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2101e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2104e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 516
x           Energy / eV  Fractional k-point
0.0000e+00  2.1334e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.1333e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.1333e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.1332e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.1331e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.1328e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.1311e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.1299e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.1324e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.1403e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.1496e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.1534e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.1555e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.1670e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.1886e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.2060e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2070e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2116e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2181e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2209e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2213e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 517
x           Energy / eV  Fractional k-point
0.0000e+00  2.1373e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.1377e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.1376e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.1364e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.1347e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.1332e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.1335e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.1339e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.1344e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.1480e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.1521e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.1578e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.1684e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.1816e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.1951e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.2076e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2157e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2181e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2198e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2221e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2235e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 518
x           Energy / eV  Fractional k-point
0.0000e+00  2.1460e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.1475e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.1456e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.1438e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.1429e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.1430e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.1438e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.1454e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.1466e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.1487e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.1604e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.1715e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.1830e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.1931e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.2014e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.2106e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2177e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2246e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2287e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2307e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2313e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 519
x           Energy / eV  Fractional k-point
0.0000e+00  2.1507e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.1484e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.1497e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.1482e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.1468e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.1457e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.1452e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.1454e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.1480e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.1524e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.1633e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.1779e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.1917e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.2041e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.2065e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.2110e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2186e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2268e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2337e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2382e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2398e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 520
x           Energy / eV  Fractional k-point
0.0000e+00  2.1511e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.1507e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.1524e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.1557e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.1589e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.1637e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.1702e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.1787e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.1891e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.1950e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.1972e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.2007e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.2038e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.2054e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.2101e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.2135e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2311e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2362e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2387e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2401e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2406e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 521
x           Energy / eV  Fractional k-point
0.0000e+00  2.1523e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.1527e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.1538e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.1605e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.1711e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.1832e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.1945e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.1954e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.1948e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.2006e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.2039e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.2038e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.2045e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.2070e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.2149e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.2238e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2330e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2371e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2419e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2451e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2462e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 522
x           Energy / eV  Fractional k-point
0.0000e+00  2.1576e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.1615e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.1690e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.1783e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.1889e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.1986e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.1990e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.2074e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.2060e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.2047e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.2094e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.2188e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.2239e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.2262e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.2282e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.2306e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2334e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2525e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2573e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2594e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2600e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 523
x           Energy / eV  Fractional k-point
0.0000e+00  2.2036e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.2033e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.2025e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.2013e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.1999e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.1999e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.2075e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.2076e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.2071e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.2063e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.2113e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.2189e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.2245e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.2287e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.2342e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.2406e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2473e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2531e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2657e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2666e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2669e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 524
x           Energy / eV  Fractional k-point
0.0000e+00  2.2200e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.2197e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.2189e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.2176e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.2161e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.2148e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.2172e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.2182e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.2229e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.2226e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.2228e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.2234e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.2336e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.2502e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.2632e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.2634e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2639e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2647e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2699e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2847e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2891e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 525
x           Energy / eV  Fractional k-point
0.0000e+00  2.2292e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.2292e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.2289e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.2281e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.2270e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.2256e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.2207e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.2237e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.2245e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.2264e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.2312e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.2409e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.2539e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.2588e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.2650e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.2720e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.2786e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.2837e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.2869e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.2886e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.2892e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 526
x           Energy / eV  Fractional k-point
0.0000e+00  2.2342e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.2333e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.2313e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.2292e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.2272e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
